question,answer
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
吱
뜻: 가는
음: 지
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
汎
뜻: 넓을
음: 범
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
腊
뜻: 포
음: 석
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
哲
뜻: 밝을
음: 철
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
汩
뜻: 흐를
음: 율
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
渟
뜻: 물고일
음: 정
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
洶
뜻: 용솟음칠
음: 흉
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
澥
뜻: 바다
음: 해
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
吝
뜻: 아낄
음: 인
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
漚
뜻: 담글
음: 구
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
渦
뜻: 소용돌이
음: 와
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
潁
뜻: 강
음: 영
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
潏
뜻: 모래섬
음: 율
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
滸
뜻: 물가
음: 호
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
淣
뜻: 물가
음: 예
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
凋
뜻: 시들
음: 조
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
餧
뜻: 먹일
음: 위
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
窂
뜻: 우리
음: 로
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
鰹
뜻: 가물치
음: 견
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
唐
뜻: 당나라
음: 당
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
呑
뜻: 삼킬
음: 탄
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
蟛
뜻: 방게
음: 팽
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
沈
뜻: 성씨
음: 심
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
古
뜻: 옛
음: 고
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
汲
뜻: 물길을
음: 급
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
洒
뜻: 엄숙할
음: 선
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
浣
뜻: 옷빨
음: 완
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
潦
뜻: 큰비
음: 료
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
瀇
뜻: 깊을
음: 왕
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
噉
뜻: 먹을
음: 담
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
噓
뜻: 불
음: 허
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
鮎
뜻: 메기
음: 점
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
喣
뜻: 불
음: 후
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
瀣
뜻: 이슬기운
음: 해
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
泉
뜻: 샘
음: 천
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
向
뜻: 향할
음: 향
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
洑
뜻: 보
음: 보
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
能
뜻: 능할
음: 능
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
浚
뜻: 깊을
음: 준
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
腺
뜻: 샘
음: 선
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
滋
뜻: 부를
음: 자
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
漓
뜻: 스며들
음: 리
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
尟
뜻: 적을
음: 선
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
餽
뜻: 보낼
음: 궤
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
澋
뜻: 물
음: 횡
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
丱
뜻: 쌍상투
음: 관
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
瀰
뜻: 물
음: 미
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
潾
뜻: 맑을
음: 린
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
湛
뜻: 궬
음: 담
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
售
뜻: 팔
음: 수
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
加
뜻: 더할
음: 가
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
溜
뜻: 처마물
음: 류
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
唯
뜻: 오직
음: 유
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
黥
뜻: 자자할
음: 경
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
瀟
뜻: 강
음: 소
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
濮
뜻: 강
음: 복
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
漣
뜻: 잔물결
음: 연
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
孖
뜻: 쌍둥이
음: 자
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
覇
뜻: 으뜸
음: 패
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
喔
뜻: 닭이
음: 악
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
浤
뜻: 용솟음할
음: 굉
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
季
뜻: 계절
음: 계
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
滲
뜻: 스며들
음: 삼
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
黨
뜻: 무리
음: 당
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
浿
뜻: 물가
음: 패
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
反
뜻: 돌이킬
음: 반
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
灆
뜻: 물
음: 람
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
喁
뜻: 벌름거릴
음: 옹
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
孜
뜻: 힘쓸
음: 자
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
凞
뜻: 빛날
음: 희
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
窆
뜻: 하관할
음: 폄
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
噁
뜻: 미워할
음: 오
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
嗜
뜻: 즐길
음: 기
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
泙
뜻: 물소리
음: 평
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
食
뜻: 밥
음: 식
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
泌
뜻: 샘물졸졸흐를
음: 필
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
汔
뜻: 거의
음: 흘
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
津
뜻: 나루
음: 진
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
澕
뜻: 깊을
음: 화
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
測
뜻: 헤아릴
음: 측
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
句
뜻: 글귀
음: 귀
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
豢
뜻: 기를
음: 환
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
泔
뜻: 뜨물
음: 감
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
鰻
뜻: 뱀장어
음: 만
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
済
뜻: 건널
음: 제
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
圂
뜻: 뒷간
음: 혼
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
冾
뜻: 화할
음: 협
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
馗
뜻: 광대뼈
음: 규
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
濔
뜻: 물
음: 미
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
冒
뜻: 무릅쓸
음: 모
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
甦
뜻: 깨어날
음: 소
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
孰
뜻: 누구
음: 숙
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
餱
뜻: 건량
음: 후
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
呿
뜻: 벌릴
음: 거
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
朞
뜻: 돌
음: 기
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
滌
뜻: 씻을
음: 척
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
湜
뜻: 물맑을
음: 식
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
饋
뜻: 보낼
음: 궤
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
咳
뜻: 어린아이웃을
음: 해
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
膴
뜻: 포
음: 무
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
鰐
뜻: 악어
음: 악
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
濶
뜻: 넓을
음: 활
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
翅
뜻: 날개
음: 시
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
呟
뜻: 소리
음: 현
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
象
뜻: 코끼리
음: 상
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
溜
뜻: 처마물
음: 유
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
湍
뜻: 여울
음: 단
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
霙
뜻: 진눈깨비
음: 영
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
蛤
뜻: 대합조개
음: 합
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
胯
뜻: 사타구니
음: 고
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
腆
뜻: 두터울
음: 전
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
蜂
뜻: 벌
음: 봉
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
豈
뜻: 개가
음: 개
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
涏
뜻: 곧을
음: 정
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
漾
뜻: 출렁거릴
음: 양
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
脫
뜻: 기뻐할
음: 태
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
澍
뜻: 단비
음: 주
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
豳
뜻: 나라
음: 빈
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
沄
뜻: 돌아흐를
음: 운
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
滔
뜻: 물
음: 도
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
盖
뜻: 덮을
음: 개
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
吐
뜻: 토할
음: 토
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
清
뜻: 맑을
음: 청
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
灄
뜻: 강
음: 섭
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
潘
뜻: 성씨
음: 반
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
洩
뜻: 샐
음: 설
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
喙
뜻: 부리
음: 훼
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
同
뜻: 한가지
음: 동
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
澂
뜻: 맑을
음: 징
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
瀑
뜻: 폭포
음: 폭
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
囉
뜻: 소리
음: 라
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
屑
뜻: 가루
음: 설
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
瀨
뜻: 여울
음: 뢰
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
窗
뜻: 창문
음: 창
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
朗
뜻: 밝을
음: 낭
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
叙
뜻: 펼
음: 서
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
蠑
뜻: 영원
음: 영
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
威
뜻: 위엄
음: 위
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
國
뜻: 나라
음: 국
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
氾
뜻: 넘칠
음: 범
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
沔
뜻: 물이름
음: 면
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
淝
뜻: 강
음: 비
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
餕
뜻: 대궁
음: 준
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
氣
뜻: 기운
음: 기
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
固
뜻: 굳을
음: 고
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
㵟
뜻: 이슬비
음: 미
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
沈
뜻: 성씨
음: 심
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
右
뜻: 오른쪽
음: 우
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
濾
뜻: 거를
음: 여
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
淅
뜻: 쌀알
음: 석
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
豫
뜻: 펼
음: 서
자원오행: 수
"
인명한자 중 자원오행 수에 해당하는 한자의 뜻과 음을 알려줘,"자원오행 수에 해당하는 한자는 다음과 같습니다.
呱
뜻: 울
음: 고
자원오행: 수
"
